day,time,address,district,accident_types,suspect_vehicle,victim_vehicle,MD,LB,LR,lat,long
0,11,perintis kemerdekaan,biringkanaya,4,4,5,-,-,1,-5.117784,119.5110136
1,7,puri kencana sari,tamalanrea,5,6,7,-,-,-,-5.1428092,119.4731831
5,23,antang raya,manggala,4,4,5,-,-,2,-5.1602384,119.4774127
5,3,perintis kemerdekaan,tamalanrea,4,4,7,-,-,1,-5.1402715,119.48329437389705
6,14,waduk tunggu pampang,manggala,5,4,5,-,-,1,-5.169419250000001,119.46930765542896
6,22,inspeksi pam,manggala,5,4,5,-,-,1,-5.1501163,119.4756964
6,13,kima raya ii,biringkanaya,4,4,7,-,-,1,-5.1009287,119.5040347
0,1,perintis kemerdekaan km. 19,biringkanaya,4,4,7,-,-,1,-5.1178133,119.5110641
6,23,urip sumuharjo,panakkukang,4,4,5,-,-,3,-5.1348243,119.4316818
0,10,pettarani,makassar,5,6,5,-,-,1,-5.1487126,119.4380057
6,15,pettarani,tamalate,5,4,5,-,-,2,-5.1738401,119.4313806
0,17,toddopuli raya,panakkukang,4,6,7,-,-,-,-5.1634474,119.4522972
3,14,perintis kemerdekaan,tamalanrea,4,6,7,-,-,-,-5.1402715,119.48329437389705
3,13,maccini sawah,makassar,5,6,7,-,-,-,-5.1374548,119.4297329
3,0,pengayoman,panakkukang,5,5,5,-,-,1,-5.1592732,119.4466246
3,0,nuri,mariso,4,4,5,-,-,2,-5.1613624,119.4092236
3,16,insinyur sutami,biringkanaya,5,6,5,-,-,1,-5.0679484,119.5246223
3,0,sunu iii,tallo,4,4,5,-,-,2,-5.1208361,119.4325115
2,19,kerung-kerung,makassar,4,4,5,-,-,3,-5.1402349,119.4257622
0,20,minasa upa,rappocini,4,4,5,-,-,2,-5.1852162,119.4521952
0,22,profesor abdurrahman basalamah,panakkukang,3,4,5,-,-,3,-5.1471505,119.4492661
3,21,kapasa raya,tamalanrea,4,4,5,-,-,1,-5.1029771,119.4940907
5,9,urip sumuharjo,bontoala,6,4,4,-,-,3,-5.1348243,119.4316818
1,2,perintis kemerdekaan,tamalanrea,4,4,7,-,-,1,-5.1402715,119.48329437389705
2,15,tamalanrea raya,tamalanrea,4,4,9,-,-,2,-5.1358197,119.5070307
5,10,pajaiang,biringkanaya,5,4,4,-,-,1,-5.1048027,119.5252166
5,12,profesor abdurrahman basalamah ii,panakkukang,5,4,5,-,-,1,-5.1471505,119.4492661
5,6,sudirman,ujung pandang,4,4,5,-,-,2,-5.1345222,119.4137962
1,11,pajaiang,biringkanaya,4,8,5,-,-,1,-5.1048027,119.5252166
2,16,urip sumohardjo,panakkukang,5,4,4,-,-,1,-5.1382396,119.4443625
0,17,permata sudiang raya,biringkanaya,6,6,4,-,-,1,-5.0993773,119.5259843
4,19,perintis kemerdekaan,tamalanrea,2,4,4,-,-,2,-5.1402715,119.48329437389705
0,8,tamalanrea raya,tamalanrea,5,4,7,-,-,-,-5.1358197,119.5070307
2,20,yusuf dg. ngawing,rappocini,4,4,7,-,-,-,-5.1666643,119.4421752
2,17,inspeksi kanal,manggala,5,4,5,-,-,1,-5.1656385,119.466649
3,4,batua raya,panakkukang,4,4,7,-,-,1,-5.1496211,119.4605657
2,11,bitoa lama,manggala,4,5,5,-,-,2,-5.1655143,119.470282
2,12,bonto mangape,tamalate,5,4,5,-,-,1,-5.1706857,119.430296
2,22,kapasa raya,tamalanrea,4,4,7,-,-,2,-5.1029771,119.4940907
0,13,urip sumuharjo,panakkukang,5,6,5,-,-,1,-5.1348243,119.4316818
1,17,teuku umar raya,tallo,5,4,5,-,-,2,-5.1175544,119.4319332
3,21,penghibur,ujung pandang,5,4,4,-,-,1,-5.1475209,119.4090861
1,16,antang raya,manggala,5,6,5,-,-,1,-5.1602384,119.4774127
6,15,urip sumuharjo,panakkukang,5,6,7,-,-,-,-5.1348243,119.4316818
1,17,perintis kemerdekaan,tamalanrea,1,4,4,-,-,1,-5.1402715,119.48329437389705
1,23,perintis kemerdekaan,tamalanrea,4,4,5,-,-,3,-5.1402715,119.48329437389705
1,10,nuri,mariso,5,4,5,-,-,1,-5.1613624,119.4092236
5,14,anggrek,mariso,6,4,4,-,-,1,-5.1637338,119.4075297
1,10,nipa nipa,manggala,5,4,4,-,-,2,-5.1624042,119.5001015
6,15,gunung bawakaraeng,ujung pandang,5,6,7,-,-,-,-5.1348657,119.4243319
5,21,borong raya,manggala,4,4,5,-,-,2,-5.1620883,119.4635886
6,22,borong raya,manggala,4,4,5,-,-,4,-5.1620883,119.4635886
4,3,boulevard,panakkukang,4,6,5,-,-,1,-5.1557546,119.4411023
2,10,kapasa raya,tamalanrea,4,6,5,-,-,1,-5.1029771,119.4940907
2,13,perintis kemerdekaan,biringkanaya,4,4,7,-,-,1,-5.117784,119.5110136
2,15,insinyur sutami,tamalanrea,4,6,5,-,-,2,-5.0891074,119.4804065
4,12,sultan alauddin,tamalate,5,6,5,-,-,1,-5.1682367,119.4209823
6,19,dr. leimena,panakkukang,2,4,4,-,-,2,-5.1466131,119.469989
4,20,perintis kemerdekaan km. 16,biringkanaya,4,4,9,-,-,1,-5.1178133,119.5110641
0,6,perintis kemerdekaan,tamalanrea,4,4,5,-,-,2,-5.1402715,119.48329437389705
0,23,gunung latimojong,makassar,4,4,7,-,-,2,-5.1405404,119.4208275
0,18,pelita ii,rappocini,4,4,5,-,-,1,-5.1537544,119.432717
2,0,urip sumuharjo,panakkukang,6,4,4,-,-,1,-5.1348243,119.4316818
2,10,andi mangerangi ii,tamalate,4,4,5,-,-,1,-5.16894,119.4185142
6,19,tol reformasi,tallo,5,5,5,-,-,1,-5.1105854,119.4355002
4,20,sudirman,ujung pandang,4,4,5,-,-,1,-5.1345222,119.4137962
0,13,sudirman,ujung pandang,4,4,5,-,-,2,-5.1345222,119.4137962
0,13,pajaiang,biringkanaya,4,4,5,-,-,2,-5.1048027,119.5252166
1,20,perintis kemerdekaan,biringkanaya,4,4,9,1,-,-,-5.117784,119.5110136
3,6,perintis kemerdekaan,biringkanaya,5,6,5,-,-,1,-5.117784,119.5110136
3,17,kapasa raya,tamalanrea,4,4,5,-,-,1,-5.1029771,119.4940907
1,16,ranggong,ujung pandang,6,4,4,-,-,1,-5.1396414,119.4080159
3,4,lasinrang,ujung pandang,5,6,5,-,-,1,-5.146835,119.4142894
3,15,perintis kemerdekaan,biringkanaya,5,6,4,-,-,1,-5.117784,119.5110136
5,11,sungai saddang,ujung pandang,5,4,4,-,-,1,-5.1468435,119.4250654
5,23,borong raya,manggala,4,4,7,-,-,2,-5.1620883,119.4635886
6,17,lamuru,bontoala,5,4,4,-,-,1,-5.1285743,119.4207363
5,15,urip sumuharjo,panakkukang,4,4,7,-,-,2,-5.1348243,119.4316818
6,8,insinyur sutami,tamalanrea,4,4,7,-,-,2,-5.0891074,119.4804065
6,11,adyaksa baru,panakkukang,5,4,5,-,-,1,-5.1570791,119.447818
3,9,tamalanrea raya,tamalanrea,1,4,4,1,-,-,-5.1358197,119.5070307
6,7,poros tamalanrea,tamalanrea,4,4,5,-,-,3,-5.1264839,119.5000076
4,8,perintis kemerdekaan,tamalanrea,5,4,5,-,-,1,-5.1402715,119.48329437389705
6,19,urip sumuharjo,panakkukang,6,4,4,-,-,1,-5.1348243,119.4316818
1,20,gontang raya,tamalate,5,8,5,-,-,1,-5.1847742,119.4080313
4,6,urip sumuharjo,panakkukang,6,4,4,-,-,2,-5.1348243,119.4316818
0,6,pintu bandar udara internasional sultan hasanuddin,biringkanaya,4,4,5,-,-,2,-5.0700203,119.5319159
0,14,tupai,mamajang,6,4,4,-,-,1,-5.1604904,119.4202026
0,11,paccerakkang,biringkanaya,4,4,5,-,-,2,-5.1239434,119.5224673
2,21,m. yamin,makassar,5,4,5,-,-,2,-5.1418387,119.4312298
0,3,bulogading,ujung pandang,3,6,5,-,-,2,-5.1388236,119.4072070411043
4,14,metro tanjung bunga,mariso,5,4,5,-,-,1,-5.1523252,119.4054678
3,11,pajaiang,biringkanaya,6,4,4,-,-,2,-5.1048027,119.5252166
3,11,perintis kemerdekaan,tamalanrea,5,6,5,-,-,2,-5.1402715,119.48329437389705
2,20,perintis kemerdekaan,biringkanaya,5,4,4,-,-,1,-5.117784,119.5110136
2,14,raya kampus unhas,tamalanrea,4,4,5,-,-,1,-5.1377601,119.4886605
3,22,paccerakkang,biringkanaya,4,4,7,-,-,-,-5.1239434,119.5224673
2,13,kumala ii selatan,tamalate,6,4,4,-,-,1,-5.1710062,119.4195533
3,6,urip sumuharjo,bontoala,5,4,5,-,-,1,-5.1348243,119.4316818
2,22,mapala,rappocini,4,6,5,-,-,2,-5.1690485,119.4403942
3,21,kompleks i,manggala,4,4,5,-,-,2,-5.1637829,119.4726169
0,17,veteran selatan,mamajang,5,4,4,-,-,1,-5.162773,119.4212589
0,12,kumala,tamalate,4,6,5,-,-,1,-5.169866,119.4189942
3,2,urip sumuharjo,panakkukang,4,6,5,-,-,1,-5.1348243,119.4316818
3,23,adyaksa baru,panakkukang,4,4,7,-,-,-,-5.1570791,119.447818
3,2,perintis kemerdekaan,tamalanrea,4,6,7,-,-,-,-5.1402715,119.48329437389705
0,20,kemauan v,makassar,6,4,4,-,-,1,-5.1399353,119.4322832
1,16,sam ratulangi,mariso,4,6,7,-,-,-,-5.1545549,119.4162792
4,8,perintis kemerdekaan,biringkanaya,6,4,4,-,-,2,-5.117784,119.5110136
1,11,monginsidi,ujung pandang,4,6,5,-,-,-,-5.1479402,119.4186723
2,11,karantina,panakkukang,5,4,4,-,-,1,-5.1363794,119.433666
3,8,pettarani,rappocini,5,4,5,-,-,1,-5.1510383,119.4374766
5,12,pelita raya,rappocini,4,4,5,-,-,3,-5.1528655,119.4341715
5,19,veteran selatan,makassar,6,4,4,-,-,2,-5.1671547,119.419923
3,10,sultan alauddin,rappocini,5,8,5,-,-,1,-5.176566,119.4363938
1,19,aroepala,rappocini,5,6,5,-,-,1,-5.1724693,119.4530673
5,15,pettarani,rappocini,4,4,7,-,-,2,-5.1510383,119.4374766
2,14,perintis kemerdekaan,tamalanrea,4,4,7,-,-,2,-5.1402715,119.48329437389705
2,17,perintis kemerdekaan,biringkanaya,4,4,5,-,-,1,-5.117784,119.5110136
6,16,cendrawasih,mamajang,5,4,4,-,-,1,-5.167086,119.4118044
5,9,rudal 12,biringkanaya,4,4,7,-,-,1,-5.1090523,119.5222302
6,5,perintis kemerdekaan,tamalanrea,5,6,5,-,-,1,-5.1402715,119.48329437389705
6,13,boulevard,panakkukang,4,6,7,-,-,-,-5.1557546,119.4411023
1,10,sultan alauddin,tamalate,4,4,7,-,-,1,-5.1682367,119.4209823
4,4,baji gau,tamalate,5,6,5,-,-,1,-5.1709153,119.4137925
4,6,sunu,tallo,4,4,5,-,-,2,-5.1247334,119.4296097
0,6,yusuf,rappocini,5,4,8,-,-,1,-5.1663271,119.4398537
0,9,metro tanjung bunga,mariso,6,6,4,1,-,-,-5.1523252,119.4054678
0,10,rappocini raya,rappocini,4,4,7,-,-,1,-5.152599,119.4258781
0,1,perintis kemerdekaan,biringkanaya,4,4,7,-,-,1,-5.117784,119.5110136
0,14,perintis kemerdekaan,tamalanrea,4,4,6,-,-,1,-5.1402715,119.48329437389705
0,15,sunu,bontoala,4,6,5,-,-,2,-5.1320485,119.4271119
2,1,k.s. tubun,mariso,4,6,5,-,-,1,-5.1626177,119.4112635
4,7,pannampu,tallo,4,4,5,-,-,2,-5.1184614,119.4264568
0,11,belibis,mariso,5,4,4,-,-,1,-5.1588854,119.412347
0,16,abu bakar lambogo,makassar,5,4,4,-,-,1,-5.1440495,119.4307874
0,7,paccinang raya,panakkukang,5,4,7,-,-,-,-5.1499857,119.4690402
6,15,pettarani,panakkukang,5,6,5,-,-,1,-5.1487126,119.4380057
2,19,tamangapa raya,manggala,4,4,9,1,-,-,-5.1767373,119.4843844
2,23,perintis kemerdekaan,tamalanrea,4,4,5,-,-,1,-5.1402715,119.48329437389705
3,12,perintis kemerdekaan,biringkanaya,4,4,5,-,-,2,-5.117784,119.5110136
3,6,anggrek ii,mariso,6,6,4,-,-,3,-5.1637338,119.4075297
2,23,gunung bawakaraeng,bontoala,5,4,5,-,-,1,-5.1348657,119.4243319
1,10,urip sumuharjo,panakkukang,6,4,4,-,-,1,-5.1348243,119.4316818
1,9,cemara,panakkukang,5,4,5,-,-,1,-5.1608534,119.4524579
1,7,berua 4,biringkanaya,6,6,4,1,-,-,-5.1154978,119.5233139
6,3,insinyur sutami,tamalanrea,1,4,4,1,-,-,-5.0891074,119.4804065
5,18,kapasa raya,biringkanaya,6,8,4,1,-,-,-5.0945064,119.4925577
5,8,dr. leimena,manggala,4,4,5,-,-,3,-5.1499864,119.4710753
5,21,pettarani,panakkukang,4,8,7,-,-,-,-5.1487126,119.4380057
5,17,andi mappanyukki,mariso,5,4,5,-,-,1,-5.1521162,119.4147322
2,18,aeng towa,tamalate,5,4,5,-,-,1,-5.2214746,119.3878403
6,13,insinyur sutami,tamalanrea,5,8,5,-,-,1,-5.0891074,119.4804065
6,16,tamalanrea raya,tamalanrea,4,6,7,-,-,1,-5.1358197,119.5070307
4,7,perintis kemerdekaan,biringkanaya,6,4,4,-,-,1,-5.117784,119.5110136
4,16,urip sumuharjo,panakkukang,6,6,4,-,-,1,-5.1348243,119.4316818
6,16,taman sudiang indah,biringkanaya,5,4,5,-,-,1,-5.0868487,119.5216774
2,10,urip sumuharjo,panakkukang,5,4,4,-,-,1,-5.1348243,119.4316818
2,12,onta lama,mamajang,4,6,5,-,-,2,-5.1572318,119.4206192
3,14,bandang,bontoala,6,4,4,-,-,1,-5.1329092,119.4213666
0,18,perintis kemerdekaan iii,tamalanrea,6,6,4,-,-,1,-5.1408287,119.4777871
4,18,pajaiang,biringkanaya,6,4,4,-,-,1,-5.1048027,119.5252166
2,19,perintis kemerdekaan,biringkanaya,4,4,7,-,-,1,-5.117784,119.5110136
2,16,perintis kemerdekaan,tamalanrea,6,4,4,-,-,2,-5.1402715,119.48329437389705
3,15,pannampu,tallo,4,4,5,-,-,1,-5.1184614,119.4264568
0,11,metro tanjung bunga,tamalate,4,6,5,-,-,2,-5.1661576,119.3917443
1,8,perintis kemerdekaan,tamalanrea,5,6,5,-,-,1,-5.1402715,119.48329437389705
2,15,keindahan i,biringkanaya,4,4,5,-,-,3,-5.1358981,119.5186684
5,18,gunung bawakaraeng,bontoala,4,4,7,-,-,1,-5.1348657,119.4243319
2,7,cendrawasih,mariso,4,4,5,-,-,1,-5.155219,119.4137008
6,17,perintis kemerdekaan,biringkanaya,5,6,5,-,-,1,-5.117784,119.5110136
6,6,perintis kemerdekaan,biringkanaya,4,6,5,-,-,2,-5.117784,119.5110136
1,19,pengayoman,panakkukang,5,6,5,1,-,-,-5.1592732,119.4466246
6,8,andi mappaodang,tamalate,4,6,5,-,-,1,-5.1732205,119.4158686
4,5,tamangapa raya,manggala,5,8,5,1,-,-,-5.1767373,119.4843844
4,10,perintis kemerdekaan,biringkanaya,5,4,5,-,-,2,-5.117784,119.5110136
4,15,gunung bawakaraeng,bontoala,5,4,4,-,-,1,-5.1348657,119.4243319
4,21,kumala,tamalate,5,6,5,-,-,1,-5.169866,119.4189942
4,21,andi tonro,tamalate,5,4,5,-,-,1,-5.1719829,119.423857
0,7,boulevard,panakkukang,4,4,5,-,-,2,-5.1557546,119.4411023
4,17,perintis kemerdekaan,biringkanaya,4,8,5,-,-,1,-5.117784,119.5110136
0,19,sultan alauddin,rappocini,4,6,5,-,-,-,-5.176566,119.4363938
0,15,gunung latimojong,makassar,4,6,5,-,-,2,-5.1405404,119.4208275
3,13,landak,mamajang,4,4,5,-,-,1,-5.1616275,119.4281519
3,12,tol reformasi,tallo,2,6,4,-,1,4,-5.1105854,119.4355002
0,20,bungaejaya,bontoala,6,4,4,-,-,1,-5.1213977,119.4201828
2,11,dr. leimena,panakkukang,5,4,5,-,-,2,-5.1466131,119.469989
2,13,sultan alauddin,rappocini,4,6,5,-,-,2,-5.176566,119.4363938
3,10,rappocini raya,rappocini,5,4,5,-,-,1,-5.152599,119.4258781
0,2,veteran selatan,mamajang,4,4,5,-,-,2,-5.162773,119.4212589
2,7,metro tanjung bunga,tamalate,5,6,5,-,-,1,-5.1661576,119.3917443
1,23,tamalate i,rappocini,4,4,5,-,-,1,-5.1675882,119.4479146
1,13,poros bumi tamalanrea permai,biringkanaya,4,4,7,-,-,2,-5.1394117,119.5190607
5,22,veteran selatan,mamajang,5,4,5,-,-,1,-5.162773,119.4212589
6,12,sultan alauddin,tamalate,6,4,4,-,-,1,-5.1682367,119.4209823
6,16,perintis kemerdekaan,biringkanaya,6,4,4,-,-,2,-5.117784,119.5110136
6,16,sungai saddang,makassar,4,6,5,-,-,2,-5.1468435,119.4250654
0,4,sungai walanae,makassar,0,4,4,-,-,1,-5.1477926,119.4238128
0,3,tamalanrea raya,tamalanrea,4,4,7,-,-,1,-5.1358197,119.5070307
4,17,profesor abdurrahman basalamah,panakkukang,6,4,4,-,-,1,-5.1471505,119.4492661
6,18,perintis kemerdekaan,tamalanrea,5,4,4,-,-,1,-5.1402715,119.48329437389705
2,7,yusuf,rappocini,4,6,5,1,-,-,-5.1663271,119.4398537
2,21,bakung,biringkanaya,6,4,4,-,-,2,-5.0875939,119.5334226
2,7,mallombassang,tamalate,5,4,5,-,-,1,-5.1754863,119.4156656
4,22,gunung latimojong,makassar,4,6,5,-,-,1,-5.1405404,119.4208275
0,12,urip sumuharjo,panakkukang,6,6,4,-,-,1,-5.1348243,119.4316818
2,22,baruga raya,manggala,5,4,5,-,-,1,-5.1566232,119.4885953
3,23,perintis kemerdekaan,biringkanaya,4,4,5,-,-,2,-5.117784,119.5110136
2,23,mesjid raya,bontoala,4,4,7,-,-,2,-5.1333841,119.4274196
1,17,veteran utara,bontoala,4,4,7,-,-,1,-5.1392193,119.4233132
1,19,manggala raya,manggala,4,4,5,1,-,1,-5.1679746,119.4977559
6,6,insinyur sutami,biringkanaya,4,6,5,-,-,4,-5.0679484,119.5246223
5,23,onta lama,mamajang,5,6,7,-,-,-,-5.1572318,119.4206192
6,2,aroepala,rappocini,4,8,5,-,-,1,-5.1724693,119.4530673
6,23,perintis kemerdekaan,tamalanrea,4,4,5,-,-,2,-5.1402715,119.48329437389705
3,1,gunung bawakaraeng,ujung pandang,4,4,7,-,-,2,-5.1348657,119.4243319
2,23,urip sumuharjo,panakkukang,4,4,5,-,-,2,-5.1348243,119.4316818
5,18,rajawali,mariso,4,4,7,-,-,1,-5.1487926,119.4096505
0,12,daeng tata raya i,tamalate,4,4,5,-,-,2,-5.1850019,119.423432
4,17,landak baru vii,rappocini,6,6,4,-,-,1,-5.1622337,119.4280264
4,15,skarda n1,rappocini,5,4,5,-,-,1,-5.1758621,119.4438685
0,12,dr. leimena,panakkukang,4,6,5,-,-,1,-5.1466131,119.469989
4,14,perumahan dosen unhas,tamalanrea,4,6,5,-,-,1,-5.140492,119.4941367
0,21,cambaya,tallo,4,8,7,-,-,1,-5.11194715,119.43009317477544
6,18,veteran selatan,mamajang,5,4,4,-,-,2,-5.162773,119.4212589
3,4,andi djemma,mamajang,4,6,7,-,-,1,-5.1631564,119.4224047
0,23,urip sumuharjo,panakkukang,5,4,5,-,-,1,-5.1348243,119.4316818
3,0,kajoalalido,ujung pandang,4,4,7,-,-,1,-5.1349231,119.4105422
0,23,tanggul patompo,tamalate,5,4,5,-,-,1,-5.181339,119.4105687
4,13,boulevard,panakkukang,4,6,7,-,-,-,-5.1557546,119.4411023
6,1,boulevard,panakkukang,4,6,7,-,-,-,-5.1557546,119.4411023
0,15,batua raya,panakkukang,5,4,4,-,-,1,-5.1496211,119.4605657
1,4,pettarani,tamalate,5,4,5,1,-,-,-5.1738401,119.4313806
1,19,pongtiku,bontoala,5,4,5,-,-,1,-5.1307666,119.4302141
3,14,sultan alauddin,rappocini,4,6,5,-,-,1,-5.176566,119.4363938
3,18,galangan kapal,tallo,4,4,5,-,-,2,-5.112275,119.4309818
1,23,tamangapa raya,manggala,5,6,5,-,-,2,-5.1767373,119.4843844
1,15,sultan alauddin,rappocini,6,4,4,-,-,2,-5.176566,119.4363938
5,16,tamangapa raya,manggala,4,8,5,1,-,-,-5.1767373,119.4843844
5,13,gunung lokon,ujung pandang,5,6,5,-,-,1,-5.137722,119.4185101
1,14,kumala ii selatan,tamalate,4,4,7,-,-,1,-5.1710062,119.4195533
5,12,pendidikan,tamalanrea,4,4,5,-,-,2,-5.1352148500000006,119.4953428099931
5,6,insinyur sutami,tamalanrea,5,4,5,-,-,2,-5.0891074,119.4804065
6,7,dg. ramang,biringkanaya,4,4,5,-,-,2,-5.0965706,119.5192652
6,9,urip sumuharjo,panakkukang,4,6,5,-,-,2,-5.1348243,119.4316818
6,21,veteran utara,makassar,5,6,7,-,-,-,-5.1392193,119.4233132
1,1,manuruki,tamalate,4,6,7,-,-,-,-5.1779921,119.4289204
2,19,nipa nipa,manggala,5,4,5,-,-,2,-5.1624042,119.5001015
5,23,antang raya,manggala,4,8,5,-,-,1,-5.1602384,119.4774127
1,1,tamangapa raya,manggala,5,4,5,-,-,1,-5.1767373,119.4843844
6,17,sungai cerekang,bontoala,5,4,5,-,-,1,-5.1336434,119.417299
3,13,sam ratulangi,mariso,4,6,7,-,-,-,-5.1545549,119.4162792
5,20,boulevard,panakkukang,6,6,4,-,-,1,-5.1557546,119.4411023
4,0,perintis kemerdekaan,tamalanrea,4,8,5,1,-,-,-5.1402715,119.48329437389705
4,4,perintis kemerdekaan,biringkanaya,4,6,7,-,-,2,-5.117784,119.5110136
4,23,urip sumuharjo,bontoala,5,4,5,-,-,1,-5.1348243,119.4316818
0,14,pannampu,tallo,4,5,5,-,-,1,-5.1184614,119.4264568
4,9,profesor abdurrahman basalamah,panakkukang,5,6,5,-,-,2,-5.1471505,119.4492661
4,18,antang raya,manggala,5,6,5,-,-,3,-5.1602384,119.4774127
2,17,annuang,makassar,5,4,5,-,-,1,-5.1540478,119.4230574
0,13,andalas,bontoala,4,6,5,-,-,1,-5.1225458,119.417918
2,5,sudirman,ujung pandang,4,4,5,-,-,2,-5.1345222,119.4137962
3,15,sam ratulangi,mamajang,4,6,7,-,-,1,-5.1545939,119.4163683
2,12,veteran selatan,makassar,4,4,5,-,-,3,-5.1671547,119.419923
0,11,taman sudiang indah,biringkanaya,5,4,5,-,-,1,-5.0868487,119.5216774
0,12,sanrangan,biringkanaya,4,4,7,-,-,1,-5.1063304,119.5203592
4,20,veteran utara,makassar,5,4,5,-,-,2,-5.1392193,119.4233132
0,16,pettarani,panakkukang,6,6,4,-,-,1,-5.1487126,119.4380057
0,21,wijaya kusuma,rappocini,5,4,5,-,-,1,-5.1597656,119.4287387
2,23,toddopuli raya,panakkukang,4,4,7,-,-,1,-5.1634474,119.4522972
2,11,inspeksi kanal,manggala,6,4,4,-,-,1,-5.1656385,119.466649
1,9,tol reformasi,panakkukang,4,6,7,-,-,1,-5.1322943,119.4403875
4,23,perintis kemerdekaan,tamalanrea,5,4,5,-,-,1,-5.1402715,119.48329437389705
1,18,paccerakkang,biringkanaya,5,4,5,-,-,1,-5.1239434,119.5224673
0,7,tanggul patompo,tamalate,5,4,5,-,-,1,-5.181339,119.4105687
5,10,monginsidi,makassar,6,4,4,-,-,1,-5.1486033,119.4231664
5,16,urip sumuharjo,panakkukang,5,6,5,-,-,1,-5.1348243,119.4316818
6,0,perintis kemerdekaan,biringkanaya,4,4,5,-,-,2,-5.117784,119.5110136
1,12,insinyur sutami,biringkanaya,4,6,7,-,-,1,-5.0679484,119.5246223
1,17,kapasa raya,tamalanrea,4,6,7,-,-,-,-5.1029771,119.4940907
5,13,perintis kemerdekaan,biringkanaya,4,8,5,-,-,2,-5.117784,119.5110136
6,7,onta lama,mamajang,5,6,7,-,-,-,-5.1572318,119.4206192
6,15,perintis kemerdekaan,biringkanaya,4,6,7,-,-,-,-5.117784,119.5110136
6,6,perintis kemerdekaan,tamalanrea,6,6,4,-,-,1,-5.1402715,119.48329437389705
6,23,pongtiku,bontoala,4,4,5,-,-,3,-5.1307666,119.4302141
6,15,batua raya iii,panakkukang,5,4,5,-,-,1,-5.1496211,119.4605657
4,12,daeng tata raya i,tamalate,6,4,4,-,-,1,-5.1850019,119.423432
1,6,nuri,mariso,5,2,5,-,-,1,-5.1613624,119.4092236
4,10,meranti,panakkukang,5,5,5,-,-,1,-5.1587395,119.454347
4,5,perintis kemerdekaan,biringkanaya,0,8,4,-,-,2,-5.117784,119.5110136
4,12,perintis kemerdekaan,biringkanaya,6,4,4,-,-,2,-5.117784,119.5110136
0,11,sultan alauddin,rappocini,4,4,5,-,-,1,-5.176566,119.4363938
1,10,perintis kemerdekaan,biringkanaya,4,4,5,-,-,1,-5.117784,119.5110136
0,11,perintis kemerdekaan,tamalanrea,5,4,4,-,-,1,-5.1402715,119.48329437389705
0,17,perintis kemerdekaan,biringkanaya,5,6,5,-,-,1,-5.117784,119.5110136
6,9,perintis kemerdekaan,tamalanrea,4,4,7,-,-,-,-5.1402715,119.48329437389705
2,19,merak,mariso,5,4,4,-,-,1,-5.1596027,119.4103863
3,5,andi mappaodang,tamalate,5,6,4,-,-,1,-5.1732205,119.4158686
2,10,letjen hertasning,rappocini,5,4,5,-,-,2,-5.1630661,119.4444202
2,3,veteran selatan,makassar,4,4,5,-,-,2,-5.1671547,119.419923
0,22,urip sumuharjo,panakkukang,6,4,4,-,-,4,-5.1348243,119.4316818
4,14,perintis kemerdekaan,tamalanrea,4,8,7,-,-,-,-5.1402715,119.48329437389705
6,13,andi mappanyukki,mariso,5,4,5,-,-,1,-5.1521162,119.4147322
2,19,sehati,panakkukang,6,4,4,-,-,1,-5.1413064,119.4369767
4,10,batu tambung,biringkanaya,6,4,4,-,-,1,-5.0894928,119.5200558
2,8,insinyur sutami,biringkanaya,4,6,5,-,-,1,-5.0679484,119.5246223
2,19,kakatua,mariso,4,4,5,-,-,1,-5.1615534,119.4153491
1,8,tamalanrea raya,tamalanrea,4,4,5,-,-,2,-5.1358197,119.5070307
1,17,pajaiang,biringkanaya,5,4,5,-,-,1,-5.1048027,119.5252166
0,19,jenderal sudirman,ujung pandang,4,6,5,-,-,1,-5.1345222,119.4137962
5,15,paccerakkang,biringkanaya,6,4,4,-,-,1,-5.1239434,119.5224673
3,20,tamangapa raya,manggala,5,4,5,-,-,1,-5.1767373,119.4843844
5,19,perintis kemerdekaan,tamalanrea,6,4,4,1,-,2,-5.1402715,119.48329437389705
1,23,tamalate i,rappocini,4,4,5,-,-,3,-5.1675882,119.4479146
6,13,borong raya,manggala,4,6,5,-,-,2,-5.1620883,119.4635886
6,21,andi mappaodang,tamalate,4,6,5,1,-,1,-5.1732205,119.4158686
5,16,andalas,bontoala,5,6,5,-,-,1,-5.1225458,119.417918
6,12,hartaco indah,tamalate,5,4,5,-,-,1,-5.1872923,119.4200633
4,9,boulevard,panakkukang,4,4,8,-,-,2,-5.1557546,119.4411023
4,14,pettarani,rappocini,6,4,4,-,-,3,-5.1510383,119.4374766
6,10,gunung latimojong,makassar,5,4,5,-,-,1,-5.1405404,119.4208275
0,12,perintis kemerdekaan,biringkanaya,4,4,5,-,-,2,-5.117784,119.5110136
4,16,perintis kemerdekaan,tamalanrea,5,4,5,-,-,1,-5.1402715,119.48329437389705
2,12,perintis kemerdekaan,tamalanrea,4,4,5,1,-,1,-5.1402715,119.48329437389705
3,17,profesor abdurrahman basalamah,panakkukang,4,4,7,1,-,1,-5.1471505,119.4492661
1,12,gunung tinggimae,ujung pandang,4,4,5,-,-,1,-5.1389636,119.4156897
1,2,abdullah daeng sirua,panakkukang,5,4,5,-,-,1,-5.1513443,119.4494392
1,13,rappocini raya,rappocini,4,6,5,-,-,1,-5.152599,119.4258781
